[2026-04-19T17:17:22.453Z] GET http://localhost:5173/workbench → 200 (86ms, 8187B)
[2026-04-19T17:18:18.427Z] GET http://localhost:5173/node_modules/.vite/deps/svelte_internal_disclose-version.js?v=999b858f → 200 (?ms, 241B)
[2026-04-19T17:18:18.427Z] GET http://localhost:5173/node_modules/@sveltejs/kit/src/runtime/app/environment/index.js?v=999b858f → 200 (?ms, 1041B)
[2026-04-19T17:18:18.428Z] GET http://localhost:5173/.svelte-kit/generated/client/nodes/0.js → 304 (?ms, ?B)
[2026-04-19T17:18:18.428Z] GET http://localhost:5173/.svelte-kit/generated/client/nodes/1.js → 304 (?ms, ?B)
[2026-04-19T17:18:18.428Z] GET http://localhost:5173/.svelte-kit/generated/client/nodes/3.js?t=1776619016702 → 304 (1ms, ?B)
[2026-04-19T17:18:18.429Z] GET http://localhost:5173/src/routes/+layout.svelte → 304 (1ms, ?B)
[2026-04-19T17:18:18.429Z] GET http://localhost:5173/node_modules/@sveltejs/kit/src/runtime/components/svelte-5/error.svelte?v=999b858f → 200 (?ms, 2148B)
[2026-04-19T17:18:18.429Z] GET http://localhost:5173/src/routes/workbench/+page.svelte?t=1776619016702 → 304 (1ms, ?B)
[2026-04-19T17:18:18.429Z] GET http://localhost:5173/node_modules/@sveltejs/kit/src/runtime/app/state/index.js?v=999b858f → 200 (?ms, 16105B)
[2026-04-19T17:18:18.429Z] GET http://localhost:5173/node_modules/@sveltejs/kit/src/runtime/app/state/client.js?v=999b858f → 200 (1ms, 7562B)
[2026-04-19T17:18:18.430Z] GET http://localhost:5173/node_modules/@sveltejs/kit/src/runtime/app/state/server.js?v=999b858f → 200 (?ms, 8898B)
[2026-04-19T17:18:18.430Z] GET http://localhost:5173/src/app.css → 304 (8ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/sse.ts → 304 (?ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/stores/thread-store.ts → 304 (?ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/components/workbench/WorkbenchShell.svelte → 304 (20ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/components/workbench/ThreadList.svelte → 304 (21ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/components/workbench/ArtifactPanel.svelte → 304 (21ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/components/workbench/Composer.svelte?t=1776619016702 → 304 (22ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/routes/workbench/+page.svelte?svelte&type=style&lang.css → 304 (21ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/stores/run-store.ts?t=1776618928571 → 304 (22ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/stores/artifact-store.ts → 304 (22ms, ?B)
[2026-04-19T17:18:18.438Z] GET http://localhost:5173/src/lib/stores/canvas-store.ts?t=1776618928571 → 304 (22ms, ?B)
[2026-04-19T17:18:18.462Z] GET http://localhost:5173/src/lib/components/workbench/ThreadList.svelte?svelte&type=style&lang.css → 304 (19ms, ?B)
[2026-04-19T17:18:18.462Z] GET http://localhost:5173/src/lib/components/workbench/ArtifactPanel.svelte?svelte&type=style&lang.css → 304 (20ms, ?B)
[2026-04-19T17:18:18.462Z] GET http://localhost:5173/src/lib/components/workbench/Composer.svelte?t=1776619016702&svelte&type=style&lang.css → 304 (20ms, ?B)
[2026-04-19T17:18:22.614Z] GET http://localhost:33335/api/sse/threads/73bb48c9-4860-4e54-be23-6a54064c2fa6 → 200 (1ms, ?B)
[2026-04-19T17:18:26.131Z] GET http://localhost:33335/api/sse/threads/4001ac92-b0bc-45c4-8aa1-f94142cef103 → 200 (16ms, ?B)
[2026-04-19T17:18:26.147Z] GET http://localhost:33335/api/sse/threads/cb01667e-d868-47e2-9a80-2e1b6e4ef4b6 → 200 (17ms, ?B)
[2026-04-19T17:18:26.164Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → 200 (1ms, ?B)
[2026-04-19T17:24:35.564Z] GET http://localhost:5173/src/routes/workbench/+page.svelte?t=1776619475562 → 200 (9ms, 10900B)
[2026-04-19T17:24:35.574Z] GET http://localhost:5173/src/lib/sse.ts?t=1776619475562 → 200 (5ms, 9230B)
[2026-04-19T17:24:35.591Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → 200 (2ms, ?B)
[2026-04-19T17:25:39.550Z] GET http://localhost:5173/src/routes/workbench/+page.svelte?t=1776619539548 → 200 (6ms, 10900B)
[2026-04-19T17:25:39.557Z] GET http://localhost:5173/src/lib/sse.ts?t=1776619539548 → 200 (12ms, 12448B)
[2026-04-19T17:25:39.577Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → 200 (14ms, ?B)
[2026-04-19T17:26:22.843Z] GET http://localhost:5173/src/routes/workbench/+page.svelte?t=1776619582841 → 200 (7ms, 10900B)
[2026-04-19T17:26:22.852Z] GET http://localhost:5173/src/lib/sse.ts?t=1776619582841 → 200 (5ms, 13456B)
[2026-04-19T17:26:22.867Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → 200 (7ms, ?B)
[2026-04-19T17:27:17.357Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.357Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.357Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.357Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.358Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.358Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.358Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:27:17.358Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.336Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.338Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.338Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.338Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.339Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.339Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.340Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:34.340Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.338Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.339Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.340Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.340Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.341Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.341Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.342Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:37.342Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.340Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.341Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.343Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.345Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.345Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.345Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.345Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:40.345Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:43.343Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:39:43.344Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:17.113Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:17.113Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:17.113Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:17.113Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:17.114Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:17.114Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:20.115Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:20.116Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:20.116Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:20.117Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:20.117Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:20.117Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:22.075Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:22.075Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:23.118Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:23.119Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:23.119Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:23.120Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:23.120Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:23.120Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:25.077Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:25.078Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:26.119Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:26.119Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:26.122Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:26.122Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:26.122Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:26.122Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:28.079Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:28.079Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:29.121Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:29.122Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:29.123Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:29.124Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:29.124Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:29.124Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:31.082Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:31.082Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:32.124Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:32.124Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:32.126Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:32.127Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:32.127Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:32.127Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:34.091Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:34.092Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:35.125Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:35.126Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:35.128Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:35.129Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:35.129Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:35.130Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:37.093Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:37.094Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:38.127Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:38.128Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:38.130Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:38.130Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:38.131Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:38.131Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:40.095Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:40.095Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:41.129Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:41.130Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:41.132Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:41.133Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:41.133Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:41.133Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:43.098Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:43.098Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:44.131Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:44.132Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:44.133Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:44.134Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:44.134Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:44.135Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:46.099Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:46.100Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:47.134Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:47.134Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:47.136Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:47.137Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:47.138Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:47.139Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:49.101Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:49.101Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:50.138Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:50.139Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:50.139Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:50.139Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:50.139Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:50.140Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:52.103Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:52.103Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:53.143Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:53.143Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:53.143Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:53.143Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:53.144Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:53.144Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:55.105Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:55.106Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:56.146Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:56.146Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:56.146Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:56.147Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:56.147Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:56.147Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:58.107Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:58.108Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:59.148Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
[2026-04-19T17:40:59.149Z] GET http://localhost:33335/api/sse/threads/02a907b9-84d9-40c7-a7ae-7d3468b05397 → pending (?ms, ?B)
